Filename,2024,kinase,ethic,Cosine Similarity
PMC439782.txt,0,0,0,0.0000
PMC549517.txt,0,0,0,0.0000
PMC535806.txt,0,0,0,0.0000
PMC514610.txt,1,0,0,0.5774
PMC517494.txt,0,0,0,0.0000
PMC503387.txt,0,0,0,0.0000
PMC503393.txt,0,0,2,0.5774
PMC515297.txt,0,0,2,0.5774
PMC545488.txt,0,0,1,0.5774
PMC546195.txt,0,35,0,0.5774
PMC551600.txt,0,0,0,0.0000
PMC552309.txt,0,0,0,0.0000
PMC554778.txt,0,0,0,0.0000
PMC522822.txt,0,0,1,0.5774
PMC534098.txt,0,0,0,0.0000
PMC551614.txt,0,0,1,0.5774
PMC521495.txt,0,0,1,0.5774
PMC509319.txt,0,0,0,0.0000
PMC543576.txt,0,1,0,0.5774
PMC553995.txt,0,0,1,0.5774
PMC552335.txt,0,0,0,0.0000
PMC544557.txt,0,15,0,0.5774
PMC549073.txt,0,0,0,0.0000
PMC552321.txt,0,0,0,0.0000
PMC554988.txt,0,0,2,0.5774
PMC544543.txt,0,0,0,0.0000
PMC553981.txt,0,0,0,0.0000
PMC535351.txt,0,0,0,0.0000
PMC535345.txt,0,0,0,0.0000
PMC524248.txt,0,0,0,0.0000
PMC554977.txt,0,0,8,0.5774
PMC520748.txt,0,1,0,0.5774
PMC524506.txt,0,0,0,0.0000
PMC539231.txt,0,0,0,0.0000
PMC544594.txt,0,3,0,0.5774
PMC554787.txt,0,0,0,0.0000
PMC524260.txt,0,0,0,0.0000
PMC544580.txt,0,1,0,0.5774
PMC546397.txt,0,0,0,0.0000
PMC524512.txt,0,0,0,0.0000
PMC400249.txt,0,0,0,0.0000
PMC545067.txt,0,0,0,0.0000
PMC520833.txt,0,9,0,0.5774
PMC509279.txt,0,0,0,0.0000
PMC517721.txt,0,0,0,0.0000
PMC546208.txt,0,2,0,0.5774
PMC449891.txt,0,0,0,0.0000
PMC520827.txt,0,0,0,0.0000
PMC524499.txt,0,23,0,0.5774
PMC545073.txt,0,0,0,0.0000
PMC509245.txt,0,0,0,0.0000
PMC514572.txt,0,1,0,0.5774
PMC544345.txt,0,3,0,0.5774
PMC533873.txt,3,0,0,0.5774
PMC546234.txt,0,0,1,0.5774
PMC546220.txt,0,0,0,0.0000
PMC517709.txt,0,0,0,0.0000
PMC533867.txt,0,0,0,0.0000
PMC514566.txt,0,1,0,0.5774
PMC544351.txt,0,0,0,0.0000
PMC509251.txt,0,0,1,0.5774
PMC526259.txt,0,0,0,0.0000
PMC535543.txt,0,0,0,0.0000
PMC449846.txt,0,0,0,0.0000
PMC535557.txt,0,0,0,0.0000
PMC524472.txt,0,0,0,0.0000
PMC534107.txt,0,0,0,0.0000
PMC534113.txt,0,0,0,0.0000
PMC509292.txt,0,2,0,0.5774
PMC539351.txt,0,1,0,0.5774
PMC550668.txt,0,0,5,0.5774
PMC521085.txt,0,3,0,0.5774
PMC550654.txt,0,0,0,0.0000
PMC515308.txt,0,0,0,0.0000
PMC406406.txt,0,0,0,0.0000
PMC555738.txt,0,0,0,0.0000
PMC423137.txt,0,0,0,0.0000
PMC538265.txt,0,0,0,0.0000
PMC538271.txt,0,0,1,0.5774
PMC555937.txt,0,0,0,0.0000
PMC529432.txt,0,0,0,0.0000
PMC538259.txt,0,0,2,0.5774
PMC544190.txt,0,0,0,0.0000
PMC529426.txt,0,0,0,0.0000
PMC544191.txt,0,0,0,0.0000
PMC529427.txt,0,0,0,0.0000
PMC529433.txt,0,0,0,0.0000
PMC538258.txt,0,0,1,0.5774
PMC538270.txt,0,0,0,0.0000
PMC423136.txt,0,0,0,0.0000
PMC538264.txt,0,11,1,0.6273
PMC555739.txt,0,0,0,0.0000
PMC515309.txt,0,0,0,0.0000
PMC546037.txt,0,0,0,0.0000
PMC550655.txt,0,0,0,0.0000
PMC406407.txt,0,0,0,0.0000
PMC521084.txt,0,0,0,0.0000
PMC550669.txt,0,0,0,0.0000
PMC534112.txt,0,0,2,0.5774
PMC539350.txt,0,0,0,0.0000
PMC509293.txt,0,0,0,0.0000
PMC509287.txt,0,0,0,0.0000
PMC524473.txt,0,0,0,0.0000
PMC534106.txt,0,0,1,0.5774
PMC535556.txt,0,0,0,0.0000
PMC535542.txt,1,39,0,0.5920
PMC526258.txt,0,0,0,0.0000
PMC533866.txt,0,0,0,0.0000
PMC517708.txt,0,0,0,0.0000
PMC546221.txt,0,5,0,0.5774
PMC509250.txt,0,0,0,0.0000
PMC544350.txt,0,0,0,0.0000
PMC514567.txt,0,0,0,0.0000
PMC544344.txt,0,0,0,0.0000
PMC514573.txt,0,0,0,0.0000
PMC509244.txt,0,6,0,0.5774
PMC546235.txt,0,0,0,0.0000
PMC533872.txt,0,3,0,0.5774
PMC545072.txt,0,4,0,0.5774
PMC524498.txt,0,0,0,0.0000
PMC520826.txt,0,0,1,0.5774
PMC509278.txt,0,0,0,0.0000
PMC520832.txt,0,0,2,0.5774
PMC545066.txt,0,2,0,0.5774
PMC546209.txt,0,0,0,0.0000
PMC517720.txt,0,0,1,0.5774
PMC544581.txt,0,1,0,0.5774
PMC524513.txt,0,0,0,0.0000
PMC539230.txt,0,0,0,0.0000
PMC524507.txt,0,5,0,0.5774
PMC524261.txt,0,0,0,0.0000
PMC554786.txt,0,0,0,0.0000
PMC544595.txt,0,0,4,0.5774
PMC554976.txt,0,0,0,0.0000
PMC524249.txt,0,0,0,0.0000
PMC535344.txt,0,4,0,0.5774
PMC520749.txt,0,10,1,0.6319
PMC535350.txt,0,3,0,0.5774
PMC544542.txt,0,0,0,0.0000
PMC554989.txt,0,1,0,0.5774
PMC552320.txt,0,1,0,0.5774
PMC549066.txt,1,5,0,0.6794
PMC553980.txt,0,8,0,0.5774
PMC553994.txt,0,0,0,0.0000
PMC544556.txt,0,0,1,0.5774
PMC545648.txt,0,0,0,0.0000
PMC552334.txt,0,0,0,0.0000
PMC551615.txt,0,0,0,0.0000
PMC534099.txt,0,0,0,0.0000
PMC522823.txt,0,0,0,0.0000
PMC543577.txt,0,2,0,0.5774
PMC509318.txt,0,0,0,0.0000
PMC516238.txt,0,0,0,0.0000
PMC521494.txt,0,0,0,0.0000
PMC554779.txt,0,0,1,0.5774
PMC552308.txt,0,0,1,0.5774
PMC551601.txt,0,0,0,0.0000
PMC497040.txt,0,0,0,0.0000
PMC546194.txt,0,0,0,0.0000
PMC545489.txt,0,0,0,0.0000
PMC515296.txt,0,0,0,0.0000
PMC517495.txt,0,0,0,0.0000
PMC503386.txt,0,0,0,0.0000
PMC514611.txt,0,0,0,0.0000
PMC535807.txt,0,0,0,0.0000
PMC528856.txt,0,0,0,0.0000
PMC516774.txt,0,20,1,0.6055
PMC549516.txt,0,0,0,0.0000
PMC439783.txt,1,5,0,0.6794
PMC514605.txt,0,9,0,0.5774
PMC535813.txt,0,0,0,0.0000
PMC521696.txt,0,5,0,0.5774
PMC314476.txt,0,0,0,0.0000
PMC548146.txt,0,0,0,0.0000
PMC548152.txt,0,0,1,0.5774
PMC521682.txt,0,0,0,0.0000
PMC314462.txt,0,0,0,0.0000
PMC549217.txt,0,49,0,0.5774
PMC549203.txt,0,0,0,0.0000
PMC548135.txt,0,0,0,0.0000
PMC521183.txt,0,0,0,0.0000
PMC212706.txt,0,0,0,0.0000
PMC514886.txt,0,0,0,0.0000
PMC387279.txt,0,0,0,0.0000
PMC549559.txt,0,0,0,0.0000
PMC514892.txt,0,0,0,0.0000
PMC544928.txt,0,0,0,0.0000
PMC539055.txt,0,0,0,0.0000
PMC539041.txt,0,0,0,0.0000
PMC529252.txt,0,0,0,0.0000
PMC548690.txt,1,0,0,0.5774
PMC548684.txt,0,0,0,0.0000
PMC539294.txt,1,8,1,0.7107
PMC522878.txt,0,1,0,0.5774
PMC509425.txt,0,0,1,0.5774
PMC546332.txt,0,0,0,0.0000
PMC539280.txt,2,0,0,0.5774
PMC300882.txt,0,0,0,0.0000
PMC526388.txt,0,0,0,0.0000
PMC549029.txt,0,0,0,0.0000
PMC509419.txt,0,0,2,0.5774
PMC534798.txt,0,0,1,0.5774
PMC526377.txt,0,0,0,0.0000
PMC539257.txt,0,0,0,0.0000
PMC554087.txt,0,0,0,0.0000
PMC554093.txt,0,0,0,0.0000
PMC539243.txt,0,0,1,0.5774
PMC517828.txt,0,0,0,0.0000
PMC535337.txt,0,0,2,0.5774
PMC548519.txt,0,0,1,0.5774
PMC519030.txt,0,0,0,0.0000
PMC549607.txt,0,6,0,0.5774
PMC555548.txt,0,0,0,0.0000
PMC515178.txt,0,0,2,0.5774
PMC545997.txt,0,0,0,0.0000
PMC527874.txt,0,0,0,0.0000
PMC519024.txt,0,1,0,0.5774
PMC509237.txt,0,2,0,0.5774
PMC514528.txt,0,4,2,0.7746
PMC543470.txt,0,0,0,0.0000
PMC555560.txt,0,0,0,0.0000
PMC543464.txt,0,2,0,0.5774
PMC526203.txt,0,30,0,0.5774
PMC524372.txt,0,0,0,0.0000
PMC545798.txt,0,2,0,0.5774
PMC545940.txt,0,0,0,0.0000
PMC524366.txt,0,0,2,0.5774
PMC534613.txt,0,0,1,0.5774
PMC539337.txt,0,0,0,0.0000
PMC526217.txt,0,0,0,0.0000
PMC434149.txt,0,0,0,0.0000
PMC548280.txt,0,0,0,0.0000
PMC545968.txt,0,0,0,0.0000
PMC517948.txt,0,0,0,0.0000
PMC548294.txt,0,0,0,0.0000
PMC535531.txt,0,0,0,0.0000
PMC535900.txt,0,0,1,0.5774
PMC514716.txt,0,0,0,0.0000
PMC514702.txt,0,0,0,0.0000
PMC551538.txt,0,0,0,0.0000
PMC523838.txt,0,0,1,0.5774
PMC545203.txt,0,0,0,0.0000
PMC535928.txt,0,0,0,0.0000
PMC555762.txt,0,0,0,0.0000
PMC529454.txt,0,0,0,0.0000
PMC555951.txt,0,0,0,0.0000
PMC524170.txt,0,0,0,0.0000
PMC212699.txt,0,0,0,0.0000
PMC555945.txt,0,1,0,0.5774
PMC544848.txt,0,0,2,0.5774
PMC524164.txt,0,0,0,0.0000
PMC526773.txt,0,0,0,0.0000
PMC529440.txt,0,0,0,0.0000
PMC544860.txt,0,1,0,0.5774
PMC423151.txt,0,0,0,0.0000
PMC529468.txt,0,0,2,0.5774
PMC374246.txt,0,0,0,0.0000
PMC423145.txt,0,0,0,0.0000
PMC544874.txt,0,0,0,0.0000
PMC544875.txt,0,0,0,0.0000
PMC423144.txt,0,0,12,0.5774
PMC529469.txt,0,0,1,0.5774
PMC423150.txt,0,0,8,0.5774
PMC212698.txt,0,11,0,0.5774
PMC529441.txt,0,0,1,0.5774
PMC526772.txt,0,0,0,0.0000
PMC524165.txt,0,0,0,0.0000
PMC544849.txt,0,5,0,0.5774
PMC555944.txt,0,0,0,0.0000
PMC524171.txt,0,1,0,0.5774
PMC555950.txt,0,0,0,0.0000
PMC529455.txt,1,0,237,0.5798
PMC526766.txt,0,0,0,0.0000
PMC545216.txt,0,0,0,0.0000
PMC535929.txt,0,0,0,0.0000
PMC555763.txt,0,0,1,0.5774
PMC523839.txt,0,0,0,0.0000
PMC545202.txt,0,0,3,0.5774
PMC514703.txt,0,2,0,0.5774
PMC551539.txt,0,1,0,0.5774
PMC514717.txt,0,1,0,0.5774
PMC535901.txt,0,0,0,0.0000
PMC548295.txt,0,3,0,0.5774
PMC517949.txt,0,0,0,0.0000
PMC545969.txt,0,4,0,0.5774
PMC449821.txt,0,5,0,0.5774
PMC535530.txt,0,0,0,0.0000
PMC434148.txt,0,0,0,0.0000
PMC548281.txt,0,1,0,0.5774
PMC545955.txt,0,0,0,0.0000
PMC524367.txt,0,0,0,0.0000
PMC526216.txt,0,0,0,0.0000
PMC539322.txt,0,0,0,0.0000
PMC545941.txt,0,1,0,0.5774
PMC545799.txt,0,16,0,0.5774
PMC524373.txt,0,0,0,0.0000
PMC555561.txt,0,0,0,0.0000
PMC543465.txt,0,0,0,0.0000
PMC543471.txt,0,0,0,0.0000
PMC514529.txt,0,0,0,0.0000
PMC548524.txt,0,0,0,0.0000
PMC555575.txt,0,0,0,0.0000
PMC527875.txt,0,0,0,0.0000
PMC545996.txt,0,0,0,0.0000
PMC515179.txt,0,0,0,0.0000
PMC543459.txt,0,0,0,0.0000
PMC534809.txt,0,0,0,0.0000
PMC509236.txt,0,0,0,0.0000
PMC519025.txt,0,0,0,0.0000
PMC549606.txt,0,61,0,0.5774
PMC519031.txt,0,0,0,0.0000
PMC548518.txt,0,0,31,0.5774
PMC555549.txt,0,0,0,0.0000
PMC523232.txt,0,0,0,0.0000
PMC493283.txt,0,0,1,0.5774
PMC517829.txt,0,0,0,0.0000
PMC539242.txt,0,0,0,0.0000
PMC554092.txt,0,0,0,0.0000
PMC554086.txt,0,11,0,0.5774
PMC539256.txt,0,0,0,0.0000
PMC526376.txt,0,2,0,0.5774
PMC509418.txt,0,6,0,0.5774
PMC534799.txt,0,0,0,0.0000
PMC526389.txt,0,0,2,0.5774
PMC549028.txt,0,1,0,0.5774
PMC546333.txt,0,0,0,0.0000
PMC509424.txt,0,19,0,0.5774
PMC493268.txt,0,0,0,0.0000
PMC522879.txt,0,14,0,0.5774
PMC300883.txt,1,0,0,0.5774
PMC539281.txt,0,0,0,0.0000
PMC539295.txt,0,0,0,0.0000
PMC548685.txt,0,0,0,0.0000
PMC548691.txt,0,0,0,0.0000
PMC529253.txt,0,3,0,0.5774
PMC544929.txt,0,0,0,0.0000
PMC539054.txt,0,0,1,0.5774
PMC387287.txt,0,0,0,0.0000
PMC514893.txt,1,12,0,0.6233
PMC549558.txt,0,0,0,0.0000
PMC548134.txt,0,0,0,0.0000
PMC521182.txt,0,0,0,0.0000
PMC387278.txt,0,0,0,0.0000
PMC514887.txt,0,0,0,0.0000
PMC549202.txt,1,0,0,0.5774
PMC549216.txt,0,0,0,0.0000
PMC549200.txt,0,0,0,0.0000
PMC548678.txt,0,66,0,0.5774
PMC549214.txt,0,5,0,0.5774
PMC521194.txt,0,0,0,0.0000
PMC514891.txt,0,0,17,0.5774
PMC212705.txt,0,0,0,0.0000
PMC514885.txt,0,1,0,0.5774
PMC526189.txt,0,0,0,0.0000
PMC521180.txt,0,0,0,0.0000
PMC548136.txt,0,0,0,0.0000
PMC539042.txt,0,0,0,0.0000
PMC529251.txt,0,0,0,0.0000
PMC387285.txt,0,0,2,0.5774
PMC539056.txt,0,0,0,0.0000
PMC549599.txt,0,0,0,0.0000
PMC548687.txt,0,0,0,0.0000
PMC548693.txt,0,0,0,0.0000
PMC467102.txt,10,0,1,0.6319
PMC539283.txt,0,0,0,0.0000
PMC300881.txt,0,0,0,0.0000
PMC509426.txt,0,0,9,0.5774
PMC546331.txt,0,4,0,0.5774
PMC539297.txt,0,0,0,0.0000
PMC545604.txt,1,0,0,0.5774
PMC554090.txt,0,0,0,0.0000
PMC539240.txt,0,0,0,0.0000
PMC526374.txt,0,0,0,0.0000
PMC539254.txt,0,0,0,0.0000
PMC514488.txt,1,0,0,0.5774
PMC523230.txt,0,1,0,0.5774
PMC539268.txt,0,0,0,0.0000
PMC519027.txt,0,0,0,0.0000
PMC527877.txt,0,0,0,0.0000
PMC548268.txt,0,0,0,0.0000
PMC519033.txt,0,0,0,0.0000
PMC543467.txt,0,0,0,0.0000
PMC555563.txt,0,0,0,0.0000
PMC555577.txt,0,0,0,0.0000
PMC536007.txt,0,1,0,0.5774
PMC526214.txt,0,0,0,0.0000
PMC524365.txt,0,0,0,0.0000
PMC545957.txt,0,0,0,0.0000
PMC555588.txt,0,0,0,0.0000
PMC524371.txt,0,0,0,0.0000
PMC545943.txt,0,0,0,0.0000
PMC524359.txt,0,0,12,0.5774
PMC548297.txt,0,0,0,0.0000
PMC549189.txt,0,0,0,0.0000
PMC548283.txt,0,0,0,0.0000
PMC544888.txt,0,0,0,0.0000
PMC514701.txt,0,0,0,0.0000
PMC467089.txt,13,0,0,0.5774
PMC535903.txt,0,0,0,0.0000
PMC514715.txt,0,0,2,0.5774
PMC555749.txt,0,0,0,0.0000
PMC555761.txt,0,0,1,0.5774
PMC545214.txt,0,0,0,0.0000
PMC545200.txt,0,0,0,0.0000
PMC555946.txt,0,6,0,0.5774
PMC524167.txt,0,0,3,0.5774
PMC529443.txt,0,0,0,0.0000
PMC526770.txt,0,0,1,0.5774
PMC529325.txt,0,0,0,0.0000
PMC529457.txt,0,0,0,0.0000
PMC555952.txt,0,3,1,0.7303
PMC545599.txt,1,0,0,0.5774
PMC524173.txt,0,0,0,0.0000
PMC423146.txt,0,0,0,0.0000
PMC544877.txt,0,0,1,0.5774
PMC467062.txt,9,0,0,0.5774
PMC529319.txt,0,0,0,0.0000
PMC374245.txt,0,0,0,0.0000
PMC544863.txt,0,0,0,0.0000
PMC423152.txt,0,0,0,0.0000
PMC526758.txt,0,0,0,0.0000
PMC374244.txt,0,0,0,0.0000
PMC526759.txt,0,0,0,0.0000
PMC423153.txt,0,0,0,0.0000
PMC544862.txt,0,0,1,0.5774
PMC544876.txt,0,0,0,0.0000
PMC423147.txt,0,0,17,0.5774
PMC529318.txt,0,0,0,0.0000
PMC524172.txt,0,3,0,0.5774
PMC545598.txt,0,0,0,0.0000
PMC555953.txt,0,8,0,0.5774
PMC526765.txt,0,0,0,0.0000
PMC529456.txt,0,26,2,0.6199
PMC526771.txt,0,0,0,0.0000
PMC529442.txt,0,0,0,0.0000
PMC524166.txt,0,0,0,0.0000
PMC555947.txt,0,0,0,0.0000
PMC338072.txt,0,7,0,0.5774
PMC529324.txt,0,0,0,0.0000
PMC545201.txt,0,0,0,0.0000
PMC555760.txt,0,0,0,0.0000
PMC514714.txt,0,0,0,0.0000
PMC535902.txt,0,0,0,0.0000
PMC467088.txt,12,0,0,0.5774
PMC555748.txt,0,0,1,0.5774
PMC544889.txt,0,1,0,0.5774
PMC514700.txt,0,0,0,0.0000
PMC548282.txt,0,0,0,0.0000
PMC549188.txt,0,0,7,0.5774
PMC548296.txt,0,0,0,0.0000
PMC524358.txt,0,0,1,0.5774
PMC545942.txt,0,0,0,0.0000
PMC524370.txt,0,0,0,0.0000
PMC555589.txt,0,0,0,0.0000
PMC526215.txt,0,0,1,0.5774
PMC539335.txt,0,0,0,0.0000
PMC545956.txt,0,0,0,0.0000
PMC524364.txt,0,0,0,0.0000
PMC555576.txt,0,9,0,0.5774
PMC543472.txt,0,0,0,0.0000
PMC543466.txt,0,0,1,0.5774
PMC555562.txt,0,0,0,0.0000
PMC549605.txt,0,0,11,0.5774
PMC519032.txt,0,0,0,0.0000
PMC509235.txt,0,0,0,0.0000
PMC519026.txt,0,0,0,0.0000
PMC548269.txt,0,0,0,0.0000
PMC527876.txt,0,2,0,0.5774
PMC493280.txt,1,0,0,0.5774
PMC539269.txt,0,0,1,0.5774
PMC523231.txt,0,0,0,0.0000
PMC514489.txt,1,0,0,0.5774
PMC554085.txt,0,5,0,0.5774
PMC539255.txt,0,0,0,0.0000
PMC526375.txt,0,2,0,0.5774
PMC539241.txt,0,0,0,0.0000
PMC554091.txt,0,0,0,0.0000
PMC466976.txt,13,0,0,0.5774
PMC539296.txt,0,0,0,0.0000
PMC539282.txt,0,0,0,0.0000
PMC546330.txt,0,2,0,0.5774
PMC509427.txt,0,0,0,0.0000
PMC535889.txt,0,0,1,0.5774
PMC548692.txt,0,0,0,0.0000
PMC548686.txt,0,0,0,0.0000
PMC549598.txt,0,0,0,0.0000
PMC387284.txt,0,0,0,0.0000
PMC529250.txt,0,0,0,0.0000
PMC539043.txt,0,0,8,0.5774
PMC526188.txt,0,0,0,0.0000
PMC514884.txt,0,0,0,0.0000
PMC212704.txt,0,0,0,0.0000
PMC176548.txt,0,0,0,0.0000
PMC555600.txt,0,2,0,0.5774
PMC521181.txt,0,0,0,0.0000
PMC548137.txt,0,2,0,0.5774
PMC549215.txt,0,0,0,0.0000
PMC549201.txt,0,0,0,0.0000
PMC514894.txt,0,0,1,0.5774
PMC548133.txt,0,0,0,0.0000
PMC521185.txt,0,0,0,0.0000
PMC212700.txt,0,0,0,0.0000
PMC529297.txt,0,0,1,0.5774
PMC549563.txt,1,0,2,0.7746
PMC549205.txt,0,0,0,0.0000
PMC549211.txt,0,0,0,0.0000
PMC548669.txt,0,0,0,0.0000
PMC406512.txt,0,0,0,0.0000
PMC535899.txt,0,0,0,0.0000
PMC529268.txt,0,0,0,0.0000
PMC548682.txt,0,0,4,0.5774
PMC549588.txt,0,0,0,0.0000
PMC548696.txt,0,0,0,0.0000
PMC529254.txt,0,0,0,0.0000
PMC539047.txt,0,0,0,0.0000
PMC387280.txt,0,0,0,0.0000
PMC539053.txt,0,0,0,0.0000
PMC545601.txt,0,3,0,0.5774
PMC490028.txt,0,0,0,0.0000
PMC466966.txt,9,0,0,0.5774
PMC509423.txt,0,0,1,0.5774
PMC548319.txt,0,0,0,0.0000
PMC546334.txt,0,1,0,0.5774
PMC539286.txt,1,0,0,0.5774
PMC300884.txt,0,0,0,0.0000
PMC539292.txt,0,0,0,0.0000
PMC539279.txt,0,0,0,0.0000
PMC514499.txt,0,0,0,0.0000
PMC545198.txt,0,0,0,0.0000
PMC554095.txt,0,0,25,0.5774
PMC539245.txt,0,0,0,0.0000
PMC539251.txt,0,0,0,0.0000
PMC526371.txt,0,0,1,0.5774
PMC466999.txt,4,0,2,0.7746
PMC526417.txt,0,1,0,0.5774
PMC555566.txt,0,0,0,0.0000
PMC543462.txt,0,0,0,0.0000
PMC548523.txt,0,0,0,0.0000
PMC300700.txt,0,0,0,0.0000
PMC555572.txt,0,0,2,0.5774
PMC527872.txt,0,3,1,0.7303
PMC519022.txt,0,1,0,0.5774
PMC549601.txt,0,0,0,0.0000
PMC548279.txt,0,0,0,0.0000
PMC548292.txt,0,0,2,0.5774
PMC535537.txt,0,2,0,0.5774
PMC548286.txt,0,1,0,0.5774
PMC549198.txt,0,4,0,0.5774
PMC538749.txt,0,0,0,0.0000
PMC555599.txt,0,0,0,0.0000
PMC545952.txt,0,1,0,0.5774
PMC526211.txt,0,0,0,0.0000
PMC539331.txt,0,4,0,0.5774
PMC526205.txt,0,0,0,0.0000
PMC539325.txt,0,0,0,0.0000
PMC524374.txt,0,0,0,0.0000
PMC545946.txt,0,0,0,0.0000
PMC545211.txt,0,0,0,0.0000
PMC555764.txt,0,19,1,0.6069
PMC524189.txt,0,3,1,0.7303
PMC545205.txt,0,7,0,0.5774
PMC514704.txt,1,0,0,0.5774
PMC546042.txt,0,0,0,0.0000
PMC555758.txt,0,0,0,0.0000
PMC515368.txt,0,0,0,0.0000
PMC514710.txt,0,0,0,0.0000
PMC535906.txt,0,1,0,0.5774
PMC423143.txt,0,0,0,0.0000
PMC544872.txt,0,0,0,0.0000
PMC544866.txt,0,0,1,0.5774
PMC423157.txt,0,0,14,0.5774
PMC529308.txt,0,0,0,0.0000
PMC529320.txt,0,0,0,0.0000
PMC555943.txt,1,0,0,0.5774
PMC529446.txt,0,0,0,0.0000
PMC526775.txt,0,0,0,0.0000
PMC529452.txt,0,0,0,0.0000
PMC526761.txt,0,0,0,0.0000
PMC555957.txt,1,0,0,0.5774
PMC524176.txt,0,0,0,0.0000
PMC524177.txt,0,0,0,0.0000
PMC555956.txt,0,0,0,0.0000
PMC526760.txt,0,0,0,0.0000
PMC529453.txt,0,0,0,0.0000
PMC529321.txt,0,0,0,0.0000
PMC526774.txt,0,0,4,0.5774
PMC529447.txt,0,0,0,0.0000
